time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot
1768305600,92000.73,93450,91787.61,93449.99,92297.70361627935,91126.65500000055,91089.29233333311,91171.60243117975,89191.67388888891,90708.89456695796
1768320000,93449.99,94231.82,93078.31,94226.84,92940.74907751956,91288.93375000055,91198.93999999978,91215.43430628136,89222.68477777779,90787.07113213667
1768334400,94226.85,96495,94062,95414,93765.16605167971,91487.79708333389,91342.74033333312,91306.00818717062,89262.91716666668,90889.89177364475
1768348800,95413.99,95722.01,95116.03,95720.99,94417.10736778648,91700.08250000054,91492.76566666644,91439.53320279118,89298.68600000002,90997.2495120082
1768363200,95720.99,95799.22,94559.28,95205.1,94679.77157852432,91888.69083333388,91641.54099999978,91602.48155414934,89328.97311111112,91090.75730063024
1768377600,95205.11,95315.15,94737.95,94792.99,94717.51105234955,92058.2379166672,91785.87033333312,91783.39028005404,89357.59372222223,91173.02913839402
1768392000,94793,97084.68,94680.67,96764.57,95399.8640348997,92312.3554166672,91972.14033333311,92002.45119824694,89411.65677777778,91297.28560198526
1768406400,96764.57,97777,96246.56,97267.42,96022.38268993313,92589.05875000055,92203.31599999979,92257.10911750043,89473.42044444445,91429.95525527447
1768420800,97267.42,97924.49,96772.02,96951.78,96332.18179328875,92857.68708333389,92413.66599999978,92534.3528825255,89531.86322222222,91552.66247182392
1768435200,96951.78,97000,95777,95985.1,96216.4878621925,93076.50375000054,92592.29799999979,92813.29244961395,89588.02533333332,91651.16108356116
1768449600,95985.11,96760.15,95952.89,96630.48,96354.48524146166,93323.15750000054,92790.69733333313,93097.78601819117,89646.96405555555,91761.81261503759
1768464000,96630.47,97193.34,96289.98,96581.08,96430.01682764111,93565.91125000053,92985.93799999979,93382.76653795544,89698.73977777778,91868.90744581453
1768478400,96581.07,97165.03,95435.91,96737.04,96532.35788509407,93810.13000000053,93188.31433333312,93667.87314019099,89747.40427777778,91977.08816924087
1768492800,96737.04,97163,95183.13,95516.01,96193.57525672938,94011.18041666721,93351.29666666644,93935.01395706795,89791.46116666668,92055.73087659107
1768507200,95516.01,95871,95134.48,95604.8,95997.31683781958,94202.47833333387,93521.29999999978,94184.63017482143,89834.46883333333,92134.59907933348
1768521600,95604.81,95855.12,95321.58,95354.69,95783.10789187973,94350.25208333386,93675.33966666645,94411.95483884554,89879.69716666666,92206.15665534828
1768536000,95354.69,95816.83,95133.03,95653.16,95739.79192791982,94527.13000000054,93840.08533333312,94623.02769533957,89927.517,92282.75672967389
1768550400,95653.16,95871.47,95261.43,95429.09,95636.22461861321,94727.46875000054,93995.88866666648,94817.39086031629,89974.43827777778,92352.67524679225
1768564800,95429.09,95809.08,94293.46,94585.98,95286.14307907547,94849.17625000054,94119.56166666646,94986.54826832534,90015.28572222222,92402.30424130798
1768579200,94585.99,95215.74,94508,95002.09,95191.45871938365,94980.04375000055,94263.27133333312,95138.50340001771,90065.19438888888,92460.0772581678
1768593600,95002.09,95600,94682,95550.94,95311.28581292243,95157.32458333387,94414.5143333331,95282.92373292516,90116.90394444444,92528.76309687518
1768608000,95550.94,95578.2,95200,95372.95,95331.84054194829,95322.49291666721,94533.34199999977,95418.80897276402,90165.54066666667,92591.96725027796
1768622400,95372.94,95373.64,95041.7,95101.67,95255.11702796552,95454.14583333388,94656.4613333331,95544.75811900457,90211.47305555554,92647.738422494
1768636800,95101.67,95323.86,95021.67,95323.86,95278.03135197701,95592.6091666672,94813.22466666644,95664.12022614831,90256.04594444444,92707.20779088303
1768651200,95323.85,95639.45,95198.81,95573.64,95376.56756798468,95681.09458333386,94943.51266666644,95780.42407432654,90295.26927777778,92770.90628441896
1768665600,95573.65,95576.14,95212.25,95291.38,95348.17171198978,95725.4504166672,95057.84966666644,95889.45807120974,90355.31144444445,92826.91681143187
1768680000,95291.37,95412.86,95050,95147.77,95281.37114132653,95714.35750000055,95186.2353333331,95989.7665884117,90408.819,92878.49132673339
1768694400,95147.77,95250,94876.33,95200.29,95254.34409421768,95692.66166666722,95312.61466666644,96082.39773832589,90454.97955555556,92930.08685280598
1768708800,95200.29,95260,95028.27,95028.27,95178.98606281179,95685.29375000054,95415.4903333331,96164.14849340716,90494.28438888889,92976.71314496585
1768723200,95028.27,95295.39,95021.44,95168.06,95175.34404187453,95700.92166666721,95521.06766666642,96236.85580068541,90533.00305555556,93025.40974174438
1768737600,95168.06,95376.24,94910,95119.28,95156.65602791635,95632.36791666721,95576.71066666643,96300.40618377543,90572.82200000001,93071.94019192785
1768752000,95119.27,95521.71,95073.02,95380.99,95231.4340186109,95553.76666666723,95615.1823333331,96358.61775256498,90614.68350000001,93123.25240988501
1768766400,95380.99,95531.12,93615.4,93673.14,94712.00267907394,95417.15666666722,95557.15366666643,96388.85353701757,90645.44016666668,93135.47213410979
1768780800,93673.14,93673.14,91910.2,92690.09,94038.0317860493,95279.86458333388,95456.12366666643,96381.2529363345,90670.3018888889,93125.57475335179
1768795200,92690.08,92861.41,92385.07,92841.62,93639.22785736619,95121.99541666721,95377.34099999977,96342.76833650793,90695.66972222224,93119.26464772175
1768809600,92841.62,93368.44,92702.56,93191.96,93490.13857157747,94980.78208333388,95323.9733333331,96282.06331959677,90722.97138888891,93120.8800999946
1768824000,93191.96,93226.44,92700,93068.62,93349.63238105165,94827.93125000055,95200.77499999976,96200.86667540832,90750.13755555557,93119.71876443917
1768838400,93068.62,93420,92930,93105.85,93268.37158736777,94727.50791666721,95062.05599999976,96103.51609327033,90777.20938888889,93119.41056967386
1768852800,93105.85,93342.36,92158.48,92631,93055.91439157851,94603.59958333387,94918.02999999977,95987.11119537552,90800.93216666667,93108.55700145889
1768867200,92630.99,92870,92264.7,92434.92,92848.91626105233,94481.94250000053,94799.69066666643,95853.00171709342,90825.17816666666,93093.58729031535
1768881600,92434.93,92470.37,90771.78,91177.98,92291.93750736822,94295.47666666721,94617.94066666644,95689.27678180176,90841.86255555556,93051.01823941946
1768896000,91177.99,91442.88,90693,91218.99,91934.28833824547,94120.05583333387,94439.2043333331,95503.47894677497,90856.40377777778,93010.3065007657
1768910400,91218.99,91371.11,89859.06,90684.95,91517.84222549698,93957.51291666721,94237.46799999978,95292.69602437048,90870.94266666667,92958.63191185979
1768924800,90684.95,90974.49,89292.48,89725.76,90920.48148366465,93737.66583333387,94044.45966666643,95047.92429371273,90877.84127777778,92886.79031381845
1768939200,89725.77,89854.2,87895.98,88427.66,90089.54098910977,93440.86250000056,93805.22166666643,94757.78915131802,90876.55683333335,92787.69852906693
1768953600,88427.66,89598.8,88250,89432.33,89870.4706594065,93193.33666666721,93607.80966666644,94443.54946742406,90880.21355555556,92713.13478397655
1768968000,89432.33,90120.44,89093.28,89213.95,89651.63043960434,92948.01500000055,93393.1693333331,94108.9589893885,90880.45716666667,92635.37512211042
1768982400,89213.96,89493.46,88700,88789.99,89364.41695973623,92675.77041666722,93171.86599999976,93755.67426778738,90874.03805555556,92549.92211939687
1768996800,88789.99,90574,88196.72,90288.04,89672.29130649082,92455.53708333388,93028.60133333309,93410.57405938194,90877.1553888889,92499.65807229916
1769011200,90288.04,90450,87263.53,90355.56,89900.04753766055,92249.87791666722,92873.71699999976,93078.78491775879,90889.95055555558,92452.0114484703
1769025600,90355.56,90377,89344.98,89454.73,89751.60835844037,92012.66791666723,92670.50999999976,92750.53926519085,90894.58355555557,92385.40519405984
1769040000,89454.73,90359.99,89454.72,89899.51,89800.90890562691,91791.8020833339,92488.06199999976,92434.80456669322,90904.19194444446,92330.16307863628
1769054400,89899.51,90215.79,89802,89818.79,89806.86927041794,91574.74041666723,92311.96599999977,92132.7499671073,90916.65861111112,92274.35478799992
1769068800,89818.79,90150,89760,89941.26,89851.66618027863,91356.95708333391,92132.54599999978,91846.86958412107,90928.2397777778,92222.50823715547
1769083200,89941.26,90340,88515.37,89000.01,89567.78078685241,91101.98750000057,91913.42499999977,91563.42491420313,90936.88733333335,92150.89716521867
1769097600,89000,89924.46,88676.95,89777.9,89637.82052456828,90868.52541666722,91729.6423333331,91293.64349226405,90948.13750000001,92098.16389488048
1769112000,89777.89,89946.13,89140.13,89559.67,89611.77034971218,90697.13083333388,91543.37233333311,91034.22557244667,90959.6578888889,92041.75291943869
1769126400,89559.68,89979.97,89450.48,89924.78,89716.10689980812,90581.90958333388,91367.5219999998,90789.1078580194,90974.03872222223,91994.7090767845
1769140800,89924.78,90088.94,89400,89549.45,89660.55459987208,90444.73583333388,91184.89466666644,90554.16966666312,90988.69383333335,91940.36998618928
1769155200,89549.45,89632.18,88860.44,89202.48,89507.86306658138,90278.50750000055,90986.04199999975,90325.89347804851,90999.79683333336,91879.52798649619
1769169600,89202.47,89865.53,88578.36,89761.61,89592.44537772093,90140.71541666723,90807.45299999978,90111.85253517603,91014.86138888891,91832.46314235183
1769184000,89761.61,91224.99,89489,89982.79,89722.56025181395,90010.58791666722,90627.51299999977,89914.68709653459,91028.28766666669,91791.359294744
1769198400,89982.79,90156.06,89200.68,89600.26,89681.7935012093,89884.30708333389,90491.7503333331,89728.83324459544,91039.01438888891,91742.66819930525
1769212800,89600.26,89957.39,89424.39,89770.02,89711.20233413953,89773.26958333387,90394.41466666643,89556.73321158712,91049.7343888889,91698.83157265403
1769227200,89770.03,89853.38,89572.81,89620.1,89680.83488942635,89708.3579166672,90287.03066666643,89394.72871090112,91059.63722222223,91652.63753770616
1769241600,89620.11,89686.43,89577.97,89595.4,89652.35659295089,89640.70833333388,90167.1453333331,89242.4515653165,91071.17033333334,91606.92114797936
1769256000,89595.41,89595.41,89171.75,89275.77,89526.82772863393,89581.99250000053,90040.71699999976,89095.7169885981,91076.19533333335,91555.11778913537
1769270400,89275.77,89461.4,89162.08,89331.36,89461.67181908929,89565.55916666718,89914.90066666644,88956.2501580436,91082.7518888889,91505.70094937681
1769284800,89331.36,89489.84,89215.59,89225.34,89382.89454605953,89598.79583333386,89801.37866666642,88823.00760567441,91093.8633888889,91455.02626161287
1769299200,89225.34,89319.13,88838.72,88960.35,89242.04636403969,89579.13000000053,89685.55966666642,88692.6470211369,91094.50494444446,91399.58901135482
1769313600,88960.36,89090.13,88635.84,88659.99,89048.02757602646,89556.04833333386,89601.62666666643,88562.75835119771,91095.5562777778,91338.70903332472
1769328000,88659.99,88760,88136,88570.17,88888.74171735097,89546.88916666718,89513.33266666644,88434.370207339,91095.76044444446,91277.18594369528
1769342400,88570.17,88971.89,88340.75,88446.5,88741.32781156732,89470.15833333386,89438.71766666643,88307.58574826378,91103.03094444446,91214.28181161317
1769356800,88446.51,88448.85,86194.85,86495.16,87992.60520771155,89309.30833333387,89331.03099999977,88159.2162712062,91097.43833333334,91109.41243802177
1769371200,86495.17,87013.79,86074.72,86670.36,87551.85680514103,89193.2929166672,89272.45433333311,87996.82537099681,91093.5538888889,91010.76682828795
1769385600,86670.36,87973.11,86509.63,87282.05,87461.92120342735,89084.23208333387,89200.7783333331,87833.24232756102,91092.26405555556,90927.90645432599
1769400000,87282.04,88074.48,87244.27,88000.64,87641.49413561824,89008.47583333385,89160.33466666643,87681.0112471625,91094.82727777779,90862.8560886743
1769414400,88000.64,88424.45,87600.69,87855,87712.66275707883,88921.54833333386,89129.16833333312,87540.28094061451,91096.93294444446,90796.01484225932
1769428800,87855.01,88860,87325.03,87641.41,87688.91183805255,88864.94000000053,89040.9473333331,87409.70148504186,91097.43383333336,90725.91251243133
1769443200,87641.41,88537.95,87035.51,88013.19,87797.0045587017,88791.41041666719,88962.8683333331,87295.16241648294,91099.89938888891,90665.62978993285
1769457600,88013.19,88659.09,87542.05,88347.08,87980.36303913446,88740.88583333387,88925.94666666644,87201.10808696596,91102.51088888891,90614.10646126769
1769472000,88347.08,88898,88194.82,88788,88249.57535942298,88693.52000000053,88888.89633333309,87132.84985036541,91108.33305555557,90573.52631768397
1769486400,88787.99,89010,88278.03,88320.41,88273.18690628199,88642.31000000054,88838.9503333331,87082.91893797196,91111.60838888891,90523.45706617988
1769500800,88320.41,88397.85,87743.52,87992.74,88179.704604188,88591.9041666672,88773.99966666642,87043.8248014322,91112.21666666669,90467.21890915366
1769515200,87992.74,88474.23,87578.67,88047.46,88135.62306945867,88520.48125000054,88742.24799999976,87013.89327122625,91113.38994444447,90413.44648895024
1769529600,88047.46,88819.89,87304.33,88408.77,88226.67204630579,88454.89708333387,88696.61033333308,86996.25271451577,91118.32338888891,90368.89812252912
1769544000,88408.78,89523.16,88373.49,89250,88567.78136420385,88440.30291666719,88686.28799999975,87000.31598471332,91125.53055555558,90344.03371980625
1769558400,89249.99,89497.96,88985,89126.67,88754.0775761359,88413.49666666718,88659.68433333309,87021.49725322152,91119.99233333334,90316.98119269943
1769572800,89126.68,89400,88840,89134.35,88880.83505075726,88393.25708333385,88645.84766666642,87056.77332396172,91117.30700000002,90290.70049952834
1769587200,89134.35,90156.72,88833.65,90080,89280.55670050484,88413.44875000052,88675.0983333331,87115.58171121846,91131.26444444446,90286.01826620547
1769601600,90079.99,90488,88904.61,89479.66,89346.92446700322,88421.94416666719,88665.69999999975,87185.74416267748,91141.19800000002,90268.09919362313
1769616000,89479.66,90600,89006.36,89402.58,89365.47631133549,88424.91166666719,88646.35966666642,87264.18124529856,91152.51105555557,90248.86543376485
1769630400,89402.57,89896,88878.01,89299.99,89343.64754089032,88428.02208333385,88636.35066666642,87347.0128127456,91163.97138888891,90227.77931301451
1769644800,89300,89348,87704,88053.71,88913.66836059355,88390.2454166672,88579.14033333308,87415.20648400724,91167.7197777778,90179.46666161419
1769659200,88053.71,88430.05,87901.23,88352.97,88726.76890706237,88377.4529166672,88536.90266666641,87472.91859185409,91172.44266666668,90138.87784691167
1769673600,88352.96,88500,87750.01,87846.5,88433.34593804159,88347.30000000053,88478.60599999974,87513.98872770493,91172.12383333335,90087.9361169803
1769688000,87846.5,88182.29,84366.56,84934.02,87266.9039586944,88200.9466666672,88333.88099999976,87502.82908308117,91149.44422222224,89973.40464771408
1769702400,84934.02,85638.3,83383.33,84012.11,86181.9726391296,88097.48625000054,88156.57266666641,87434.84917746986,91126.03283333335,89840.93143332042
1769716800,84012.11,84737.69,83824.9,84650.16,85671.3684260864,88013.31125000054,88004.06666666642,87327.23461652658,91104.72544444446,89725.58095702442
1769731200,84650.16,84735.75,81118,82676.43,84673.05561739093,87821.41041666719,87794.60266666643,87163.35332567465,91072.63316666668,89568.93315797944
1769745600,82676.42,83332.2,82056.08,82816.98,84054.36374492728,87605.42458333388,87599.83566666643,86956.14092187834,91040.4323888889,89418.88975446878
1769760000,82816.98,83314.85,82160,83151.36,83753.36249661818,87409.43958333386,87419.20866666643,86720.73648694,91007.87594444446,89279.61131548058
1769774400,83151.36,83797.99,82382.01,82883.94,83463.55499774545,87211.21166666721,87233.78999999976,86463.37426438276,90979.70911111112,89137.48528624768
1769788800,82882.84,84621.16,81871.37,84242.99,83723.36666516363,87054.12000000053,87158.71766666643,86209.97856816783,90961.38211111112,89028.71872433108
1769803200,84243,84523.11,83539.2,84260.49,83902.40777677576,86883.84541666722,87078.38866666642,85966.79191870846,90942.5613888889,88922.75808601262
1769817600,84260.5,84270.02,83815.02,84022.69,83942.50185118384,86685.29083333387,86969.7433333331,85735.72021684275,90921.32066666667,88813.86768410122
1769832000,84022.7,84146.22,83404.67,83546.81,83810.6045674559,86486.39083333388,86821.28233333309,85511.90250080398,90898.62583333334,88696.82195778786
1769846400,83546.82,83629.08,82560.75,83020,83547.06971163726,86279.19333333387,86660.11566666645,85289.36754354848,90870.82227777777,88570.67035872591
1769860800,83020,83140,80825.76,81302.15,82798.7631410915,85998.13875000054,86448.80699999977,85048.35545500641,90833.43322222223,88409.14768408755
1769875200,81302.16,82200,75719.9,77750.01,81115.84542739434,85554.02375000053,86106.70099999978,84745.5309939705,90774.31577777778,88172.2779577745
1769889600,77750.01,79240,77092.34,78741.09,80324.26028492955,85116.15250000053,85786.50133333312,84402.96220871925,90718.21605555555,87962.69600315728
1769904000,78741.1,79424,78284,78868.28,79838.93352328637,84688.71958333386,85455.84399999978,84029.97891890783,90662.20288888887,87760.59786975378
1769918400,78868.29,79119.3,77967.69,78343,79340.28901552425,84239.08000000053,85123.26366666643,83626.53148209021,90603.78838888888,87551.31791709257
1769932800,78343,79220.72,78148.1,78743.56,79141.37934368283,83766.72833333387,84814.95766666644,83207.40501003819,90544.014,87355.5899633794
1769947200,78743.57,78768.68,76761.98,77593.4,78625.38622912188,83271.46750000054,84466.48899999977,82766.27750827273,90478.32116666668,87138.65240863763
1769961600,77593.4,78443.1,77000.01,77174.78,78141.85081941458,82761.97583333387,84092.02266666642,82307.71552278081,90407.6408888889,86917.23302177901
1769976000,77174.77,77779.63,75700,76968.21,77750.63721294305,82248.1516666672,83682.62966666643,81838.79210252398,90335.2691111111,86696.14362129504
1769990400,76968.22,78231.26,74604,76292.98,77264.75147529537,81758.12125000053,83254.83999999976,81359.88515582922,90257.33444444444,86464.96220748848
1770004800,76292.98,76958,74911.14,76660.79,77063.43098353024,81270.94708333387,82839.05466666642,80883.4154124778,90185.577,86247.09171398875
1770019200,76660.78,77970.62,76628.28,77759.99,77295.6173223535,80850.67583333387,82428.38766666643,80424.65057506443,90118.95061111111,86058.48945367789
1770033600,77760,79360,77564.62,78850.06,77813.764881569,80597.17750000053,82074.06766666642,79998.36679971452,90057.177,85898.30213248506
1770048000,78850.06,79288.28,78283.27,78341.5,77989.67658771267,80360.90208333386,81705.36499999977,79597.13202247822,89991.71994444444,85730.37319620761
1770062400,78341.5,78962.78,77888,78738.61,78239.32105847512,80114.58750000053,81353.31899999977,79225.780045912,89925.66772222222,85575.00068073632
1770076800,78738.6,79186.81,77644.09,78753.32,78410.65403898341,79951.12458333386,81043.30599999978,78884.13174909899,89856.31516666667,85423.40777671996
1770091200,78753.32,78999.99,77950,78794.67,78538.65935932228,79783.52833333386,80724.69599999976,78570.68238271725,89785.55222222222,85276.10249279285
1770105600,78794.67,79084.29,77950,78079.5,78385.60623954819,79572.20083333387,80399.1293333331,78273.63833375215,89712.105,85116.177992953
1770120000,78079.5,78458.89,77055.54,78132.33,78301.18082636545,79374.21708333386,80172.4063333331,77992.34973284732,89638.75716666668,84960.98137088738
1770134400,78132.34,78134.53,72945.5,74935,77179.1205509103,78986.3841666672,79869.83599999976,77683.07655886939,89548.74011111111,84738.18178486766
1770148800,74935,76960,74586.54,75770.21,76709.48370060687,78632.62250000054,79573.83766666643,77360.57218027642,89461.18722222223,84538.89352298171
1770163200,75770.21,76971.52,75467.22,76698.17,76705.71246707125,78327.43416666721,79374.56233333309,77040.6375166251,89371.29805555556,84364.655222471
1770177600,76698.17,76830.69,76105.3,76514.3,76641.90831138083,78034.4129166672,79164.47299999975,76724.43077493823,89282.374,84190.20288419386
1770192000,76514.3,76607.69,75666,76017.25,76433.68887425389,77742.6316666672,78926.66933333309,76408.70627101272,89187.27949999999,84008.58170898956
1770206400,76017.25,76260.85,73794.11,74136.36,75667.91258283592,77444.05708333389,78635.08333333308,76073.90753809112,89077.16077777777,83789.19900434534
1770220800,74136.48,74249.83,72169,73923.29,75086.37172189061,77284.61041666722,78291.09333333308,75725.32793835537,88963.93794444443,83569.95658202656
1770235200,73923.3,74144,71888,73165.83,74446.19114792708,77052.30791666721,77921.27133333308,75361.42736849345,88848.97194444443,83338.75376909264
1770249600,73165.84,73341.18,71152.78,71223.25,73371.87743195139,76733.76500000055,77494.62333333309,74965.76213628499,88723.71644444444,83069.5203520017
1770264000,71223.25,71622.82,70140,70756.85,72500.20162130093,76417.6754166672,77068.29133333308,74544.04403973269,88598.72627777777,82795.90545529054
1770278400,70756.86,71978.58,69922,70318.35,71772.91774753395,76066.62500000055,76644.90299999974,74098.23380676094,88468.05044444442,82518.62644517298
1770292800,70318.35,70872.04,66720.15,67489.07,70344.96849835597,75645.61125000055,76184.46699999976,73600.96627808864,88322.71755555553,82184.63630194691
1770307200,67489.08,68681.81,65200,65265.65,68651.86233223732,75149.39750000054,75768.32166666641,73038.29413422284,88173.61283333332,81808.6588285703
1770321600,65265.66,65700,62345,62909.86,66737.86155482488,74563.63291666722,75240.61399999975,72398.00051971475,88002.28999999998,81388.68552126874
1770336000,62909.87,66010,60000,64168.33,65881.35103654992,74058.43916666722,74750.6156666664,71717.74197099327,87843.13722222221,81006.01095412944
1770350400,64168.33,66826.5,63914.62,64856,65539.56735769995,73566.57291666721,74301.04899999974,71021.21070002891,87687.45316666666,80647.12182181545
1770364800,64856,66755.13,64500,66631.32,65903.4849051333,73102.87833333388,73897.30766666641,70344.15034908602,87546.03155555554,80335.65955910845
1770379200,66631.32,69192,66114.49,68626,66810.98993675553,72676.87583333386,73598.39433333307,69721.01955164598,87419.78733333333,80075.44490223937
1770393600,68625.99,71500,68428.19,70731.46,68117.81329117036,72359.79083333387,73383.61699999975,69180.63727687,87306.15061111111,79867.80079330072
1770408000,70731.45,71751.33,69837.35,70580.26,68938.62886078024,72019.85958333388,73170.68533333308,68718.27975006636,87190.68449999999,79661.41099789404
1770422400,70580.26,70928.75,69718,70918.99,69598.74924052016,71693.4291666672,72991.55233333308,68335.6511690774,87080.15999999999,79467.13497571863
1770436800,70918.99,71690.07,67300,68087.14,69094.87949368011,71247.28208333388,72705.76399999975,67988.71980895282,86955.37733333334,79214.24619848044
1770451200,68087.13,68790,67582.48,67972.65,68720.80299578674,70826.16333333387,72379.51933333307,67671.49488671821,86831.74333333333,78964.43294962532
1770465600,67972.65,69999.99,67901.89,69151.5,68864.36866385782,70451.96208333387,72056.23399999973,67391.89744232921,86711.57627777777,78746.36777296697
1770480000,69151.5,69898,68531.5,69373.61,69034.11577590521,70220.23750000054,71757.30433333309,67145.35529736395,86591.77738888889,78538.08426690103
1770494400,69373.61,69728.83,68787.34,69289.38,69119.20385060347,69950.20291666721,71442.32999999975,66923.94304288605,86470.60733333332,78332.55750541434
1770508800,69289.37,69696.57,68888,69099.99,69112.79923373566,69633.61208333388,71120.5523333331,66721.08764191042,86347.71711111111,78127.38933862737
1770523200,69100,69719.07,68952.01,69710.69,69312.09615582378,69350.12833333388,70817.75299999976,66543.32712886104,86230.87738888888,77940.35157554677
1770537600,69710.69,71220,69514.15,70999.98,69874.72410388252,69141.0754166672,70581.76899999977,66406.6859693393,86122.74888888888,77786.12109609018
1770552000,70999.99,71554.95,70707.39,71188.99,70312.81273592167,69018.26833333388,70350.32433333309,66310.93705868238,86011.70733333331,77639.51818284373
1770566400,71188.99,71538.05,70251.33,71422.97,70682.86515728112,68914.08833333387,70233.25666666642,66256.86017294804,85906.65633333332,77501.37266766944
1770580800,71422.96,72271.41,70000,70330.38,70565.37010485408,68795.94458333387,70051.92899999977,66223.46275042853,85793.81799999998,77342.01727505456
1770595200,70330.38,71453.53,70068.18,71307.56,70812.76673656939,68799.45750000054,69872.24199999977,66218.96887570679,85686.49255555554,77207.91822449779
1770609600,71307.56,71359.37,70311.7,70422.59,70682.7078243796,68785.53000000054,69669.18499999976,66227.25788179057,85573.9597222222,77057.13315284227
1770624000,70422.59,70608.83,68420.58,68928.72,70098.04521625307,68727.62875000054,69432.90066666644,66226.39890543553,85452.87561111107,76876.50174944579
1770638400,68928.71,69884.82,68308,69563.37,69919.82014416871,68814.05791666721,69280.46766666643,66224.8928955708,85335.64016666664,76713.98771056921
1770652800,69563.37,71075.31,69100,70957.01,70265.55009611248,69051.19791666721,69181.59166666641,66239.68607655147,85226.36499999996,76586.05487255656
1770667200,70957.01,71126,69823.52,70138,70223.03339740832,69352.37041666721,69080.66399999974,66257.83141346643,85113.21666666663,76442.76476427753
1770681600,70138,70527.59,69208.61,69511.83,69985.96559827222,69575.01625000054,69023.61666666642,66272.70162720651,84995.31849999996,76288.74399173803
1770696000,69511.83,69906.5,68682,68919.66,69630.53039884815,69744.3354166672,68962.37699999975,66279.88512886106,84874.25666666662,76124.98656969941
1770710400,68919.66,69417.7,68459.89,68535.01,69265.35693256542,69823.65583333386,68902.9323333331,66278.75547046534,84750.81233333329,75956.32042370609
1770724800,68535.02,69591.2,67800,69293.37,69274.69462171028,69851.46291666721,68963.07566666642,66282.70756531412,84630.90999999996,75808.25485873484
1770739200,69293.37,69993.65,68604.63,69062.01,69203.79974780686,69781.90250000053,69089.62099999975,66292.27568364154,84510.75005555552,75658.33830631852
1770753600,69062,69136.91,68362,68841.29,69082.96316520456,69709.4454166672,69287.33533333307,66307.13198853556,84387.57027777773,75506.84834395588
1770768000,68841.28,69292.88,68011.11,68187.99,68784.63877680304,69595.65375000054,69421.32399999975,66319.14628569776,84256.3473333333,75344.20704742354
1770782400,68188,68325,66557.99,67032.72,68200.66585120202,69551.71958333386,69493.88133333308,66315.69193390312,84120.92861111109,75159.50733525858
1770796800,67032.71,67134.42,66369.49,67053.03,67818.12056746801,69513.40208333386,69507.93833333308,66302.14880132362,83989.99566666664,74979.36339447505
1770811200,67053.03,68834.34,65756,66519.73,67385.32371164534,69403.74500000052,69437.72933333306,66275.75898313837,83850.2997222222,74791.37154126448
1770825600,66519.72,67860.44,65876,67586.67,67452.4391410969,69329.2891666672,69332.90299999973,66254.93961962331,83715.4408333333,74631.2670625697
1770840000,67586.66,68369.77,66787.7,67082.52,67329.13276073127,69237.33666666718,69216.3116666664,66234.83010636512,83580.92038888886,74463.51712784593
1770854400,67082.52,68047.48,67055.53,67580.99,67413.08517382084,69174.04500000052,69105.04499999974,66223.73984779128,83448.54305555552,74310.57208056048
1770868800,67581,67682.69,66670.45,67217.72,67347.9634492139,69070.17125000052,69076.06433333307,66218.33535523586,83311.18594444441,74152.95314543693
1770883200,67217.71,68299,66891.6,68076.01,67590.64563280926,68948.33916666718,69079.50966666639,66231.53065154514,83178.27077777774,74017.90996442722
1770897600,68076.01,68410.52,67014.98,67134.74,67438.67708853951,68779.41208333385,69012.28433333305,66250.81253246743,83032.07494444441,73864.9506318844
1770912000,67134.74,67232.04,65118,65788.36,66888.57139235968,68544.6366666672,68892.77599999972,66258.60698904401,82874.08338888886,73685.47084006475
1770926400,65788.36,66488.9,65215.06,66272.17,66683.10426157311,68375.54458333386,68792.20233333306,66261.93959222807,82712.1843333333,73520.73082139663
1770940800,66272.17,66814,65872.46,66553.08,66639.76284104874,68177.44125000053,68707.30533333306,66264.34060503618,82550.14038888886,73365.89413647671
1770955200,66553.09,66671.62,66002.98,66208.96,66496.1618940325,68001.87333333386,68590.58099999971,66259.12638948405,82389.05072222218,73206.85115566611
1770969600,66208.96,67226.66,66191.52,67171.42,66721.247929355,67928.65250000053,68462.96233333305,66258.26976813246,82235.59755555552,73072.73046331797
1770984000,67171.41,69309.8,66867.47,68692.12,67378.20528623667,67892.35041666719,68379.73333333306,66278.10092075761,82079.63949999996,72975.38356413314
1770998400,68692.12,69482.97,68540.83,68938.91,67898.44019082445,67808.2629166672,68296.93133333305,66317.59235038843,81922.25888888886,72885.68415159684
1771012800,68938.91,69079.4,68683.32,68853.96,68216.94679388296,67754.76125000053,68247.71733333304,66371.19890180908,81766.15988888885,72796.09028156135
1771027200,68853.97,69137.5,68768.56,68981.99,68471.96119592198,67732.68458333386,68170.19833333306,66438.61502104487,81616.14261111108,72711.33249752666
1771041600,68982,69343,68730.13,69219.26,68721.06079728132,67745.1679166672,68130.08733333305,66520.5151518253,81463.85805555552,72633.73088647051
1771056000,69219.27,70560.01,69218.71,70505.74,69315.95386485421,67827.28166666722,68182.65466666638,66629.79285817391,81318.99505555553,72586.4422001045
1771070400,70505.74,70533.67,69064.6,69778.28,69470.06257656947,67847.48625000054,68189.81833333305,66751.59505291123,81169.22416666664,72524.03859565774
1771084800,69778.28,69930.9,69283.02,69873.99,69604.70505104632,67881.31875000054,68153.71766666639,66883.72616579192,81026.76849999998,72465.14862686534
1771099200,69873.99,70250.46,69668.05,69822.95,69677.45336736421,67922.22125000054,68143.21599999972,67020.20093427238,80883.53599999998,72406.43310182389
